,tconst,title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,studio,year,id,release_date,production_budget,domestic_gross,worldwide_gross
218,,Madagascar: Escape 2 Africa,,,,,,,,,71,"Nov 7, 2008","$150,000,000",180174880,599680774
219,,X-Men Origins: Wolverine,,,,,,,,,72,"May 1, 2009","$150,000,000",179883157,374825760
220,,Night at the Museum: Battle of the Smithsonian,,,,,,,,,73,"May 22, 2009","$150,000,000",177243721,402231063
221,tt1302011,Kung Fu Panda 2,Kung Fu Panda 2,2011.0,90.0,"Action,Adventure,Animation",7.2,228465.0,DreamWorks,2011.0,74,"May 26, 2011","$150,000,000",165249063,664837547
222,tt1392190,Mad Max: Fury Road,Mad Max: Fury Road,2015.0,120.0,"Action,Adventure,Sci-Fi",8.1,780910.0,Warner Bros,2015.0,75,"May 15, 2015","$150,000,000",153636354,370098020
223,,PokÃ©mon: Detective Pikachu,,,,,,,,,76,"May 10, 2019","$150,000,000",139507806,411258433
224,,The Matrix Revolutions,,,,,,,,,77,"Nov 5, 2003","$150,000,000",139270910,427300260
225,tt1677720,Ready Player One,Ready Player One,2018.0,140.0,"Action,Adventure,Sci-Fi",7.5,301660.0,Warner Bros,2018.0,78,"Mar 29, 2018","$150,000,000",137690172,579290136
226,,Chicken Little,,,,,,,,,79,"Nov 4, 2005","$150,000,000",135386665,310043823
227,,Mission: Impossible III,,,,,,,,,80,"May 5, 2006","$150,000,000",133501348,397501348
228,,Angels & Demons,,,,,,,,,81,"May 15, 2009","$150,000,000",133375846,490875846
229,,Troy,,,,,,,,,82,"May 14, 2004","$150,000,000",133298577,484161265
230,tt0938283,The Last Airbender,The Last Airbender,2010.0,103.0,"Action,Adventure,Family",4.1,137734.0,Paramount,2010.0,83,"Jul 1, 2010","$150,000,000",131772187,319713881
231,,Bee Movie,,,,,,,,,84,"Nov 2, 2007","$150,000,000",126631277,287594577
232,,G-Force,,,,,,,,,85,"Jul 24, 2009","$150,000,000",119436770,292817841
233,,Bolt,,,,,,,,,86,"Nov 21, 2008","$150,000,000",114053579,328015029
234,tt1646987,Wrath of the Titans,Wrath of the Titans,2012.0,99.0,"Action,Adventure,Fantasy",5.7,172330.0,Warner Bros,2012.0,87,"Mar 30, 2012","$150,000,000",83670083,305270083
235,tt7694546,Beowulf,Beowulf,2018.0,80.0,"Action,Drama,Fantasy",,,,,88,"Nov 16, 2007","$150,000,000",82280579,195080579
236,tt1077368,Dark Shadows,Dark Shadows,2012.0,113.0,"Comedy,Fantasy,Horror",6.2,229818.0,Warner Bros,2012.0,89,"May 11, 2012","$150,000,000",79727149,238202668
237,tt2334879,White House Down,White House Down,2013.0,131.0,"Action,Drama,Thriller",6.4,191791.0,Sony,2013.0,90,"Jun 28, 2013","$150,000,000",73103784,205440387
238,tt0780653,The Wolfman,The Wolfman,2010.0,103.0,"Drama,Fantasy,Horror",5.8,97873.0,Universal,2010.0,91,"Feb 12, 2010","$150,000,000",62189884,142634358
239,tt2034800,The Great Wall,The Great Wall,2016.0,103.0,"Action,Adventure,Fantasy",6.0,111602.0,Universal,2017.0,92,"Feb 17, 2017","$150,000,000",45157105,334486852
241,tt3332064,Pan,Pan,2015.0,111.0,"Adventure,Comedy,Family",5.8,55867.0,Warner Bros,2015.0,93,"Oct 9, 2015","$150,000,000",35088320,151525973
242,tt1305591,Mars Needs Moms,Mars Needs Moms,2011.0,88.0,"Adventure,Animation,Family",5.4,19823.0,Disney,2011.0,94,"Mar 11, 2011","$150,000,000",21392758,39549758
243,,Moonfall,,,,,,,,,95,"Dec 31, 2020","$150,000,000",0,0
244,,Flushed Away,,,,,,,,,96,"Nov 3, 2006","$149,000,000",64665672,179357126
245,tt1277953,Madagascar 3: Europe's Most Wanted,Madagascar 3: Europe's Most Wanted,2012.0,93.0,"Adventure,Animation,Comedy",6.8,146858.0,DreamWorks,2012.0,97,"Jun 8, 2012","$145,000,000",216391482,746921271
246,,Mission: ImpossibleâGhost Protocol,,,,,,,,,98,"Dec 16, 2011","$145,000,000",209397903,694713230
247,tt1646971,How to Train Your Dragon 2,How to Train Your Dragon 2,2014.0,102.0,"Action,Adventure,Animation",7.8,278205.0,Fox,2014.0,99,"Jun 13, 2014","$145,000,000",177002924,614586270
248,tt1705952,Tarzan,Tarzan,2013.0,94.0,"Adventure,Animation,Drama",4.8,11728.0,,,100,"Jun 16, 1999","$145,000,000",171091819,448191819
249,tt0864835,Mr. Peabody & Sherman,Mr. Peabody & Sherman,2014.0,92.0,"Adventure,Animation,Comedy",6.8,57277.0,Fox,2014.0,1,"Mar 7, 2014","$145,000,000",111506430,269806430
250,tt1446192,Rise of the Guardians,Rise of the Guardians,2012.0,97.0,"Action,Adventure,Animation",7.3,145281.0,DreamWorks,2012.0,2,"Nov 21, 2012","$145,000,000",103412758,306900902
251,tt4466894,Sahara,Sahara,2017.0,86.0,"Adventure,Animation,Comedy",5.6,1943.0,,,3,"Apr 8, 2005","$145,000,000",68671925,121671925
253,tt1289401,Ghostbusters,Ghostbusters,2016.0,116.0,"Action,Comedy,Fantasy",5.2,186788.0,,,4,"Jul 15, 2016","$144,000,000",128350574,229008658
255,,Die Another Day,,,,,,,,,5,"Nov 22, 2002","$142,000,000",160942139,431942139
256,,Pirates of the Caribbean: The Curse of the Black Pearl,,,,,,,,,6,"Jul 9, 2003","$140,000,000",305411224,634954103
257,,Star Trek,,,,,,,,,7,"May 8, 2009","$140,000,000",257730019,386839614
258,,Armageddon,,,,,,,,,8,"Jul 1, 1998","$140,000,000",201578182,554600000
259,,Men in Black 2,,,,,,,,,9,"Jul 3, 2002","$140,000,000",190418803,441767803
260,tt0458339,Captain America: The First Avenger,Captain America: The First Avenger,2011.0,124.0,"Action,Adventure,Sci-Fi",6.9,668137.0,Paramount,2011.0,10,"Jul 22, 2011","$140,000,000",176654505,370569776
261,tt2267968,Kung Fu Panda 3,Kung Fu Panda 3,2016.0,95.0,"Action,Adventure,Animation",7.1,116166.0,Fox,2016.0,11,"Jan 29, 2016","$140,000,000",143528619,517599142
262,,Lethal Weapon 4,,,,,,,,,12,"Jul 10, 1998","$140,000,000",130444603,285400000
263,tt1583421,G.I. Joe: Retaliation,G.I. Joe: Retaliation,2013.0,110.0,"Action,Adventure,Sci-Fi",5.8,165536.0,Paramount,2013.0,13,"Mar 27, 2013","$140,000,000",122523060,375740705
264,,The Last Samurai,,,,,,,,,14,"Dec 5, 2003","$140,000,000",111110575,456810575
265,,Fun With Dick And Jane,,,,,,,,,15,"Dec 21, 2005","$140,000,000",110550000,203018919
266,tt1528100,Exodus: Gods and Kings,Exodus: Gods and Kings,2014.0,150.0,"Action,Adventure,Drama",6.0,150858.0,Fox,2014.0,16,"Dec 12, 2014","$140,000,000",65014513,268314513
267,tt3691740,The BFG,The BFG,2016.0,117.0,"Adventure,Family,Fantasy",6.4,69340.0,Disney,2016.0,17,"Jul 1, 2016","$140,000,000",55483770,199646680
268,tt2404233,Gods of Egypt,Gods of Egypt,2016.0,127.0,"Action,Adventure,Fantasy",5.4,95111.0,LG/S,2016.0,18,"Feb 26, 2016","$140,000,000",31153464,138836756
269,,Spider-Man,,,,,,,,,19,"May 3, 2002","$139,000,000",403706375,821706375
270,,Watchmen,,,,,,,,,20,"Mar 6, 2009","$138,000,000",107509799,186976250
271,tt2352432,Stealth,Stealth,2012.0,51.0,"Action,Comedy",,,,,21,"Jul 29, 2005","$138,000,000",32116746,76416746
272,,The Incredible Hulk,,,,,,,,,22,"Jun 13, 2008","$137,500,000",134806913,265573859
273,,Hulk,,,,,,,,,23,"Jun 20, 2003","$137,000,000",132177234,245075434
274,,Final Fantasy: The Spirits Within,,,,,,,,,24,"Jul 11, 2001","$137,000,000",32131830,85131830
275,,"The Twilight Saga: Breaking Dawn, Part 2",,,,,,,,,25,"Nov 16, 2012","$136,200,000",292324737,829724737
276,tt0481499,The Croods,The Croods,2013.0,98.0,"Action,Adventure,Animation",7.2,176699.0,Fox,2013.0,26,"Mar 22, 2013","$135,000,000",187168425,573068425
277,tt1663202,The Revenant,The Revenant,2015.0,156.0,"Action,Adventure,Biography",8.0,621193.0,Fox,2015.0,27,"Dec 25, 2015","$135,000,000",183637894,532938302
279,,The World is Not Enough,,,,,,,,,28,"Nov 19, 1999","$135,000,000",126930660,361730660
280,tt1192628,Rango,Rango,2011.0,107.0,"Adventure,Animation,Comedy",7.2,215761.0,Paramount,2011.0,29,"Mar 4, 2011","$135,000,000",123477607,245724600
281,,Master and Commander: The Far Side of the World,,,,,,,,,30,"Nov 14, 2003","$135,000,000",93926386,212912137
282,tt1860353,Turbo,Turbo,2013.0,96.0,"Adventure,Animation,Comedy",6.4,74639.0,Fox,2013.0,31,"Jul 17, 2013","$135,000,000",83028130,286896578
283,tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,Teenage Mutant Ninja Turtles: Out of the Shadows,2016.0,112.0,"Action,Adventure,Comedy",6.0,77234.0,Paramount,2016.0,32,"Jun 3, 2016","$135,000,000",82051601,245328374
284,tt1402488,Happy Feet Two,Happy Feet Two,2011.0,100.0,"Adventure,Animation,Comedy",5.9,38396.0,Warner Bros,2011.0,33,"Nov 18, 2011","$135,000,000",64006466,157956466
285,,Miami Vice,,,,,,,,,34,"Jul 28, 2006","$135,000,000",63478838,163818556
286,tt5523010,The Nutcracker and the Four Realms,The Nutcracker and the Four Realms,2018.0,99.0,"Adventure,Family,Fantasy",5.5,18734.0,Disney,2018.0,35,"Nov 2, 2018","$132,900,000",54858851,170293899
287,tt3327426,War of the Worlds,War of the Worlds,2013.0,50.0,Sci-Fi,5.8,11.0,,,36,"Jun 29, 2005","$132,000,000",234280354,606836535
289,tt1911658,Penguins of Madagascar,Penguins of Madagascar,2014.0,92.0,"Adventure,Animation,Comedy",6.7,72551.0,Fox,2014.0,37,"Nov 26, 2014","$132,000,000",83350911,366942531
290,tt1951264,The Hunger Games: Catching Fire,The Hunger Games: Catching Fire,2013.0,146.0,"Action,Adventure,Sci-Fi",7.5,575455.0,LGF,2013.0,38,"Nov 22, 2013","$130,000,000",424668047,864868047
291,,Harry Potter and the Prisoner of Azkaban,,,,,,,,,39,"Jun 4, 2004","$130,000,000",249757726,796907323
292,,The Bourne Ultimatum,,,,,,,,,40,"Aug 3, 2007","$130,000,000",227471070,444043396
293,tt5095030,Ant-Man and the Wasp,Ant-Man and the Wasp,2018.0,118.0,"Action,Adventure,Comedy",7.1,244024.0,Disney,2018.0,41,"Jul 6, 2018","$130,000,000",216648740,623144660
294,,Kung Fu Panda,,,,,,,,,42,"Jun 6, 2008","$130,000,000",215434591,631910531
295,tt0478970,Ant-Man,Ant-Man,2015.0,117.0,"Action,Adventure,Comedy",7.3,501213.0,Disney,2015.0,43,"Jul 17, 2015","$130,000,000",180202163,518858449
296,tt2075392,Home,Yurt,2011.0,76.0,Drama,6.0,96.0,,,44,"Mar 27, 2015","$130,000,000",177397510,385997896
368,tt5028340,Mary Poppins Returns,Mary Poppins Returns,2018.0,130.0,"Comedy,Family,Fantasy",6.9,52103.0,Disney,2018.0,45,"Dec 19, 2018","$130,000,000",171958438,341528518
369,tt0448694,Puss in Boots,Puss in Boots,2011.0,90.0,"Action,Adventure,Animation",6.6,133355.0,DreamWorks,2011.0,46,"Oct 28, 2011","$130,000,000",149260504,554987477
370,tt1001526,Megamind,Megamind,2010.0,95.0,"Action,Animation,Comedy",7.3,207488.0,DreamWorks,2010.0,47,"Nov 5, 2010","$130,000,000",148415853,321887208
371,,Bad Boys II,,,,,,,,,48,"Jul 18, 2003","$130,000,000",138540870,273271982
372,tt2357291,Rio 2,Rio 2,2014.0,101.0,"Adventure,Animation,Comedy",6.3,72209.0,Fox,2014.0,49,"Apr 11, 2014","$130,000,000",131538435,492846291
373,tt0944835,Salt,Salt,2010.0,100.0,"Action,Mystery,Thriller",6.4,277204.0,Sony,2010.0,50,"Jul 23, 2010","$130,000,000",118311368,290650494
374,tt1091821,Noah,Noah,2012.0,,Animation,5.6,223.0,Paramount,2014.0,51,"Mar 28, 2014","$130,000,000",101200044,352831065
377,tt0983193,The Adventures of Tintin,The Adventures of Tintin,2011.0,107.0,"Action,Adventure,Animation",7.3,202430.0,Paramount,2011.0,52,"Dec 21, 2011","$130,000,000",77591831,373993951
378,tt1815862,After Earth,After Earth,2013.0,100.0,"Action,Adventure,Drama",4.8,181687.0,Sony,2013.0,53,"May 31, 2013","$130,000,000",60522097,251499665
379,,Australia,,,,,,,,,54,"Nov 26, 2008","$130,000,000",49554002,215080810
380,tt0790736,R.I.P.D.,R.I.P.D.,2013.0,96.0,"Action,Adventure,Comedy",5.6,109078.0,Universal,2013.0,55,"Jul 19, 2013","$130,000,000",33618855,79076678
381,tt2386490,How to Train Your Dragon: The Hidden World,How to Train Your Dragon: The Hidden World,2019.0,104.0,"Action,Adventure,Animation",7.6,60769.0,,,56,"Feb 22, 2019","$129,000,000",160791800,519258283
382,,"The Twilight Saga: Breaking Dawn, Part 1",,,,,,,,,57,"Nov 18, 2011","$127,500,000",281287133,689420051
383,tt1843902,Dinosaur,Dinosaur,2011.0,77.0,Animation,7.2,23.0,,,58,"May 19, 2000","$127,500,000",137748063,356148063
385,tt1483010,Logan,Logan,2010.0,94.0,"Comedy,Drama,Family",6.2,252.0,,,59,"Mar 3, 2017","$127,000,000",226277068,615461394
387,tt2692250,Night at the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb,2014.0,98.0,"Adventure,Comedy,Family",6.2,93103.0,Fox,2014.0,60,"Dec 19, 2014","$127,000,000",113746621,353756621
388,,Harry Potter and the Deathly Hallows: Part II,,,,,,,,,61,"Jul 15, 2011","$125,000,000",381193157,1341693157
389,tt1951265,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,2014.0,123.0,"Action,Adventure,Sci-Fi",6.6,379050.0,LGF,2014.0,62,"Nov 21, 2014","$125,000,000",337135885,766575131
390,,Harry Potter and the Sorcererâs Stone,,,,,,,,,63,"Nov 16, 2001","$125,000,000",317871467,975047606
391,,Harry Potter and the Deathly Hallows: Part I,,,,,,,,,64,"Nov 19, 2010","$125,000,000",296131568,960431568
392,,The Da Vinci Code,,,,,,,,,65,"May 19, 2006","$125,000,000",217536138,767820459
393,,X-Men 2,,,,,,,,,66,"May 2, 2003","$125,000,000",214949694,406875536
394,tt1596343,Fast Five,Fast Five,2011.0,130.0,"Action,Crime,Thriller",7.3,329892.0,Universal,2011.0,67,"Apr 29, 2011","$125,000,000",210031325,630163454
395,tt1291150,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2014.0,101.0,"Action,Adventure,Comedy",5.8,192220.0,,,68,"Aug 8, 2014","$125,000,000",191204754,485004754
397,tt1515091,Sherlock Holmes: A Game of Shadows,Sherlock Holmes: A Game of Shadows,2011.0,129.0,"Action,Adventure,Crime",7.5,394189.0,Warner Bros,2011.0,69,"Dec 16, 2011","$125,000,000",186848418,535663443
398,,The Day After Tomorrow,,,,,,,,,70,"May 28, 2004","$125,000,000",186740799,556319450
399,tt3874544,The Boss Baby,The Boss Baby,2017.0,97.0,"Adventure,Animation,Comedy",6.3,93730.0,Fox,2017.0,71,"Mar 31, 2017","$125,000,000",175003033,510878762
400,tt0800320,Clash of the Titans,Clash of the Titans,2010.0,106.0,"Action,Adventure,Fantasy",5.8,256176.0,,,72,"Apr 1, 2010","$125,000,000",163214888,493214888
402,tt1679335,Trolls,Trolls,2016.0,92.0,"Adventure,Animation,Comedy",6.5,63295.0,Fox,2016.0,73,"Nov 4, 2016","$125,000,000",153707064,344150134
403,tt1446714,Prometheus,Prometheus,2012.0,124.0,"Adventure,Mystery,Sci-Fi",7.0,538720.0,Fox,2012.0,75,"Jun 8, 2012","$125,000,000",126477084,402448265
404,tt1194173,The Bourne Legacy,The Bourne Legacy,2012.0,135.0,"Action,Adventure,Thriller",6.7,268678.0,Universal,2012.0,76,"Aug 10, 2012","$125,000,000",113203870,280355920
405,,Batman & Robin,,,,,,,,,77,"Jun 20, 1997","$125,000,000",107325195,238317814
406,tt5758778,Skyscraper,Skyscraper,2018.0,102.0,"Action,Adventure,Thriller",5.8,81193.0,Universal,2018.0,78,"Jul 13, 2018","$125,000,000",68420120,304115534
407,tt1386703,Total Recall,Total Recall,2012.0,118.0,"Action,Adventure,Mystery",6.3,228460.0,,,79,"Aug 3, 2012","$125,000,000",58877969,211856088
411,,Assassinâs Creed,,,,,,,,,80,"Dec 21, 2016","$125,000,000",54647948,240759682
412,tt3095734,Monster Trucks,Monster Trucks,2016.0,104.0,"Action,Adventure,Comedy",5.7,13525.0,Paramount,2017.0,81,"Jan 13, 2017","$125,000,000",33370166,61642798
413,,The 13th Warrior,,,,,,,,,82,"Aug 27, 1999","$125,000,000",32698899,61698899
414,,How the Grinch Stole Christmas,,,,,,,,,83,"Nov 17, 2000","$123,000,000",260044825,345141403
415,,Mission: Impossible 2,,,,,,,,,84,"May 24, 2000","$120,000,000",215409889,549588516
416,,The Perfect Storm,,,,,,,,,85,"Jun 30, 2000","$120,000,000",182618434,328711434
417,tt4196776,Jason Bourne,Jason Bourne,2016.0,123.0,"Action,Thriller",6.6,190596.0,Universal,2016.0,86,"Jul 29, 2016","$120,000,000",162192920,416168316
418,,Fantastic Four: Rise of the Silver Surfer,,,,,,,,,87,"Jun 15, 2007","$120,000,000",131921738,289480691
419,tt0454876,Life of Pi,Life of Pi,2012.0,127.0,"Adventure,Drama,Fantasy",7.9,535836.0,Fox,2012.0,88,"Nov 21, 2012","$120,000,000",124987022,620912003
420,,Ghost Rider,,,,,,,,,89,"Feb 16, 2007","$120,000,000",115802596,229545589
421,tt2231461,Rampage,Rampage,2018.0,107.0,"Action,Adventure,Sci-Fi",6.1,115891.0,,,90,"Apr 13, 2018","$120,000,000",101028233,428056280
422,,Charlie's Angels: Full Throttle,,,,,,,,,91,"Jun 27, 2003","$120,000,000",100814328,227200000
423,tt1535108,Elysium,Elysium,2013.0,109.0,"Action,Drama,Sci-Fi",6.6,395572.0,TriS,2013.0,92,"Aug 9, 2013","$120,000,000",93050117,286192091
425,tt1483013,Oblivion,Oblivion,2013.0,124.0,"Action,Adventure,Sci-Fi",7.0,453966.0,Universal,2013.0,93,"Apr 19, 2013","$120,000,000",89107235,287916633
428,tt3717490,Power Rangers,Power Rangers,2017.0,124.0,"Action,Adventure,Sci-Fi",6.0,92013.0,,,94,"Mar 24, 2017","$120,000,000",85364450,142531552
429,,Stuart Little 2,,,,,,,,,95,"Jul 19, 2002","$120,000,000",64956806,166000000
430,tt1234721,RoboCop,RoboCop,2014.0,117.0,"Action,Crime,Sci-Fi",6.2,205798.0,,,96,"Feb 12, 2014","$120,000,000",58607007,242981799
432,,The Chronicles of Riddick,,,,,,,,,97,"Jun 11, 2004","$120,000,000",57712751,107212751
433,tt1502712,Fantastic Four,Fantastic Four,2015.0,100.0,"Action,Adventure,Drama",4.3,140148.0,Fox,2015.0,98,"Aug 7, 2015","$120,000,000",56117548,167849187
435,,Speed Racer,,,,,,,,,99,"May 9, 2008","$120,000,000",43945766,93394462
436,tt1737256,The Island,The Island,2011.0,95.0,"Drama,Romance",5.1,705.0,,,100,"Jul 22, 2005","$120,000,000",35818913,163018913
450,,How Do You Know?,,,,,,,,,1,"Dec 17, 2010","$120,000,000",30212620,49628177
451,tt1013743,Knight and Day,Knight and Day,2010.0,109.0,"Action,Adventure,Comedy",6.3,169840.0,,,2,"Jun 23, 2010","$117,000,000",76423035,258751370
452,tt1270797,Venom,Venom,2018.0,112.0,"Action,Sci-Fi,Thriller",6.7,275406.0,,,3,"Oct 5, 2018","$116,000,000",213511408,853628605
456,,Star Wars Ep. I: The Phantom Menace,,,,,,,,,4,"May 19, 1999","$115,000,000",474544677,1027044677
457,,Star Wars Ep. III: Revenge of the Sith,,,,,,,,,5,"May 19, 2005","$115,000,000",380270577,848998877
458,,Star Wars Ep. II: Attack of the Clones,,,,,,,,,6,"May 16, 2002","$115,000,000",310676740,656695615
459,,"Monsters, Inc.",,,,,,,,,7,"Nov 2, 2001","$115,000,000",289423425,559757719
460,tt1430132,The Wolverine,The Wolverine,2013.0,126.0,"Action,Adventure,Sci-Fi",6.7,401286.0,Fox,2013.0,8,"Jul 26, 2013","$115,000,000",132556852,416456852
461,,Dante's Peak,,,,,,,,,9,"Feb 7, 1997","$115,000,000",67163857,178200000
462,,The Huntsman: Winterâs War,,,,,,,,,10,"Apr 22, 2016","$115,000,000",48003015,165149302
463,,Windtalkers,,,,,,,,,11,"Jun 14, 2002","$115,000,000",40914068,77628265
464,,AstÃ©rix aux Jeux Olympiques,,,,,,,,,12,"Jul 4, 2008","$113,500,000",999811,132999811
465,tt1320261,Gulliver's Travels,Gulliver's Travels,2010.0,85.0,"Adventure,Comedy,Family",4.9,61178.0,Fox,2010.0,13,"Dec 25, 2010","$112,000,000",42779261,232017848
466,tt3411444,Ferdinand,Ferdinand,2017.0,108.0,"Adventure,Animation,Comedy",6.7,40229.0,Fox,2017.0,14,"Dec 15, 2017","$111,000,000",84410380,289847930
467,tt5463162,Deadpool 2,Deadpool 2,2018.0,119.0,"Action,Adventure,Comedy",7.8,391735.0,Fox,2018.0,15,"May 18, 2018","$110,000,000",324591735,786680557
468,tt1454468,Gravity,Gravity,2013.0,91.0,"Drama,Sci-Fi,Thriller",7.7,710018.0,Warner Bros,2013.0,16,"Oct 4, 2013","$110,000,000",274092705,693698673
469,,Night at the Museum,,,,,,,,,17,"Dec 22, 2006","$110,000,000",250863268,579446407
470,,Mr. and Mrs. Smith,,,,,,,,,18,"Jun 10, 2005","$110,000,000",186336279,486124090
471,tt2126355,San Andreas,San Andreas,2015.0,114.0,"Action,Adventure,Drama",6.1,192750.0,Warner Bros,2015.0,19,"May 29, 2015","$110,000,000",155190832,456258539
472,tt0472181,The Smurfs,The Smurfs,2011.0,103.0,"Adventure,Animation,Comedy",5.5,77577.0,Sony,2011.0,20,"Jul 29, 2011","$110,000,000",142614158,563749323
473,,Live Free or Die Hard,,,,,,,,,21,"Jun 27, 2007","$110,000,000",134529403,382288147
474,,The Divergent Series: Insurgent,,,,,,,LG/S,2015.0,22,"Mar 20, 2015","$110,000,000",130179072,295075882
475,,Ocean's Twelve,,,,,,,,,23,"Dec 10, 2004","$110,000,000",125531634,362989076
476,,Tomorrow Never Dies,,,,,,,,,24,"Dec 19, 1997","$110,000,000",125304276,339504276
477,tt7155152,The Patriot,The Patriot,2017.0,72.0,Documentary,7.3,6.0,,,25,"Jun 28, 2000","$110,000,000",113330342,215300000
478,tt1253863,300: Rise of an Empire,300: Rise of an Empire,2014.0,102.0,"Action,Fantasy,War",6.2,262978.0,,,26,"Mar 7, 2014","$110,000,000",106580051,330780051
479,,The Aviator,,,,,,,,,27,"Dec 17, 2004","$110,000,000",102608827,208370892
480,tt1355644,Passengers,Passengers,2016.0,116.0,"Drama,Romance,Sci-Fi",7.0,311083.0,,,28,"Dec 21, 2016","$110,000,000",100014699,302239672
481,tt0990407,The Green Hornet,The Green Hornet,2011.0,119.0,"Action,Comedy,Crime",5.8,148622.0,Sony,2011.0,29,"Jan 14, 2011","$110,000,000",98780042,229155503
482,,Miss Peregrineâs Home for Peculiar Children,,,,,,,,,30,"Sep 30, 2016","$110,000,000",87242834,295986876
483,tt0433035,Real Steel,Real Steel,2011.0,127.0,"Action,Drama,Family",7.1,283534.0,Disney,2011.0,31,"Oct 7, 2011","$110,000,000",85463309,263880341
484,tt0429493,The A-Team,The A-Team,2010.0,117.0,"Action,Adventure,Thriller",6.8,235256.0,Fox,2010.0,32,"Jun 11, 2010","$110,000,000",77222099,177241171
485,tt2017020,The Smurfs 2,The Smurfs 2,2013.0,105.0,"Adventure,Animation,Comedy",5.4,34229.0,Sony,2013.0,33,"Jul 31, 2013","$110,000,000",71017784,348547523
